Target ID,Title,Live Site Status,QA Result,QA Issue - Content,QA Issue - Appearence,QA Issue - Functionality,Open Access,Primary URL,Other URLs
27943,Visit Surrey,LIVE,QA issues found,True,False,False,True,http://www.visitsurrey.com/,[]
9338,North Craven Heritage Trust,LIVE,No QA issues found (OK to publish),True,False,False,True,http://www.northcravenheritage.org.uk/,[]
30436,Thomas Forester Pottery,LIVE,No QA issues found (OK to publish),False,False,False,True,http://thomasforester.com/,[]
3395,Muslim Association of Britain,LIVE,QA issues found,False,False,False,True,http://www.mabonline.net/,[]
1840,Durham County Council,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.durham.gov.uk/,[]
13054,"Ashmolean Museum, The",LIVE,QA issues found,True,False,False,True,http://www.ashmolean.org/,['http://www.ashmoleanprints.com/']
15798,History and Policy ,LIVE,QA issues found,False,False,False,True,http://www.historyandpolicy.org/,[]
31432,Welsh Highland Railway,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.isengard.co.uk/,[]
31133,Pineapster,LIVE,No QA issues found (OK to publish),False,False,False,True,http://pineapster.com/,[]
8476,Cotton Times,VANISHED,No QA issues found (OK to publish),False,False,False,True,http://www.cottontimes.co.uk/,[]
20427,British Comedy Guide - All About UK Comedy,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.comedy.co.uk/,[]
4,Adoption UK,,QA issues found,False,False,False,True,http://www.adoptionuk.org/,[]
30048,"ScottBouch.com - Technology, Engineering, Making, Fixing & Improving Things",LIVE,QA issues found,True,False,False,True,https://www.scottbouch.com/,[]
27048,British Thyroid Association (BTA),LIVE,QA issues found,True,False,False,True,http://www.british-thyroid-association.org/,[]
27073,"Fine Art Society, The",LIVE,QA issues found,True,False,False,True,http://www.faslondon.com/,"['http://faslondon.com/fasc', 'http://faslondon.com/fas']"
28266,British Oceanographic Data Centre (BODC),LIVE,"Failed, Pass to Engineer",True,False,False,True,http://www.bodc.ac.uk/,[]
6036,St Pancras International,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.stpancras.com/,[]
18364,"International Federation of Aromatherapists, The",LIVE,QA issues found,True,False,False,True,http://www.ifaroma.org/,[]
7273,Society for Anglo-Chinese Understanding (SACU),LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.sacu.org/,[]
20429,Talking of Sex,LIVE,QA issues found,True,False,False,True,http://www.simonatbrookcharity.blogspot.co.uk/,[]
29535,Konditor & Cook,LIVE,No QA issues found (OK to publish),True,False,False,True,http://www.konditorandcook.com/,[]
17885,Digital Stroud,LIVE,No QA issues found (OK to publish),True,False,False,True,http://www.digitalstroud.co.uk/,[]
28506,In their own words: collecting experiences of the First World War,LIVE,No QA issues found (OK to publish),True,False,False,True,http://collaborativecollections.org/WorldWarOne/,[]
28079,Frog and Bucket Comedy Club,LIVE,QA issues found,True,False,False,True,http://www.frogandbucket.com/,[]
27107,Academy of Medical Educators,LIVE,QA issues found,True,False,False,True,http://www.medicaleducators.org/,[]
29727,BRITDOC Foundation,LIVE,No QA issues found (OK to publish),True,False,True,True,https://britdoc.org/,[]
22668,Touch,LIVE,QA issues found,True,False,False,True,http://www.touch33.net/,[]
2320,Robert Louis Stevenson,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.robert-louis-stevenson.org/,[]
29533,Ossett - The History of a Yorkshire Town,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.ossett.net/,[]
16209,"British Hypertension Society (BHT), The",LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.bhsoc.org/,[]
5606,Quality Assurance Agency for Higher Education (QAA),LIVE,QA issues found,False,False,False,True,http://www.qaa.ac.uk/,[]
8111,Lewes History Group,LIVE,QA issues found,True,False,False,True,http://leweshistory.org.uk/,['https://leweshistory.files.wordpress.com/']
5155,Froglife,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.froglife.org/,[]
8177,Sound Women,LIVE,QA issues found,False,False,False,True,http://soundwomen.co.uk/,[]
2875,British Computer Society (BCS),LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.bcs.org/,[]
8154,British GENES (British Genealogy News and Events),LIVE,QA issues found,True,False,False,True,http://britishgenes.blogspot.co.uk/,[]
28398,UK Archives Discovery Network,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.ukad.org/,[]
7520,Young People's Trust for the Environment,LIVE,QA issues found,False,False,False,True,http://www.ypte.org.uk/,[]
28480,Livingstone Online,LIVE,No QA issues found (OK to publish),False,False,False,True,http://livingstoneonline.org/,[]
28605,"Roman Military Research Society (RMRS), The",LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.romanarmy.net/,[]
29616,Pop Up Festival,LIVE,No QA issues found (OK to publish),False,False,False,True,http://pop-up.org.uk/festival/,[]
18006,"Library Campaign, The",LIVE,No QA issues found (OK to publish),True,False,False,True,http://www.librarycampaign.com/,[]
28871,EasySRE ,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.easysre.net/,[]
29993,Larkin25,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.larkin25.co.uk/,[]
27119,British Academy of Cosmetic Dentistry (BACD),LIVE,No QA issues found (OK to publish),False,False,False,True,http://bacd.com/,[]
29729,Rotary International in Great Britain and Ireland (RIBI),LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.rotarygbi.org/,[]
30047,Andy Hollingworth,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.andyhollingworth.com/,[]
20190,International Compliance Training (ICT),LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.int-comp.com/,[]
30369,fourteeneighteen,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.fourteeneighteen.co.uk/,[]
5398,Bletchley Park,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.bletchleypark.org.uk/,[]
6198,WesternWeb Computer Services,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.westernweb.co.uk/,[]
6627,"Subject Centre for Information and Computer Sciences (ICS), The Higher Education Academy",VANISHED,No QA issues found (OK to publish),False,False,False,True,http://www.ics.heacademy.ac.uk/,[]
2635,Computer Conservation Society,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.computerconservationsociety.org/,[]
4869,CHArt: Computers and the History of Art,,No QA issues found (OK to publish),False,False,False,True,http://www.chart.ac.uk/,[]
28609,Transport Scotland: Forth Bridge at 125,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.transportscotland.gov.uk/news/forth-bridge-125,[]
5594,British Computer Association of the Blind (BCAB),LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.bcab.org.uk/,[]
7244,"Theatres Trust, The",LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.theatrestrust.org.uk/,[]
8390,Trinity Laban Conservatoire of Music and Dance,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.trinitylaban.ac.uk/,[]
8318,Architectural Association School of Architecture,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.aaschool.ac.uk/,[]
5354,Royal College of Art (RCA),LIVE,QA issues found,False,False,False,True,http://www.rca.ac.uk/,[]
27204,"Royal Holloway, University of London",LIVE,No QA issues found (OK to publish),False,False,False,True,https://www.royalholloway.ac.uk/,[]
21132,"Brookmans Park Newsletter, The",LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.brookmans.com/,[]
8605,University of Kent,LIVE,QA issues found,False,False,False,True,http://www.kent.ac.uk/,[]
6041,Falmouth University ,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.falmouth.ac.uk/,[]
7243,"Dad's Army Appreciation Society, The",,No QA issues found (OK to publish),False,False,False,True,http://www.dadsarmy.co.uk/,[]
6907,"Army Children Archive, The (TACA)",,No QA issues found (OK to publish),False,False,False,True,http://www.archhistory.co.uk/,[]
2906,British Army Rumour Service (ARRSE),,QA issues found,False,False,False,True,http://www.arrse.co.uk/,[]
2581,Cambridgeshire Army Cadet Force,,No QA issues found (OK to publish),False,False,False,True,http://www.cambsacf.com/,[]
